STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,USA,United States,2019,,29.42,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,HUN,Hungary,2019,,0.11,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,KOR,Korea,2019,,0.28,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,DEU,Germany,2019,,1.2,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,CZE,Czechia,2019,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,CAN,Canada,2019,,4.32,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOINPNB,Per 1 000 population,LUX,Luxembourg,2019,,0.21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,CZE,Czechia,2019,,52,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,LUX,Luxembourg,2019,,0.25,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,KOR,Korea,2019,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,KOR,Korea,2019,,64.5,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,GRC,Greece,2019,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,TUR,Türkiye,2019,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,PRT,Portugal,2019,,12.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,PRT,Portugal,2019,,0.92,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,LUX,Luxembourg,2019,,0.81,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,LUX,Luxembourg,2019,,21.29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORMAX,Total adult ICU occupancy rate (maximum),TXOCCUTX,% of available beds,HUN,Hungary,2019,,72.57,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,CAN,Canada,2019,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOINPNB,Per 1 000 population,FIN,Finland,2019,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2019,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,EST,Estonia,2019,,38.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,JPN,Japan,2019,,18.71,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,AUT,Austria,2019,,21.82,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,ITA,Italy,2019,,8.53,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORMAX,Total adult ICU occupancy rate (maximum),TXOCCUTX,% of available beds,ISR,Israel,2019,,77.8,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,CZE,Czechia,2019,,0.43,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,LTU,Lithuania,2019,,24.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,JPN,Japan,2019,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,CHE,Switzerland,2019,,9.88,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,LTU,Lithuania,2019,,3.47,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,AUT,Austria,2019,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,CZE,Czechia,2019,,4.55,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,CZE,Czechia,2019,,7.26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,JPN,Japan,2019,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,FRA,France,2019,,84.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,JPN,Japan,2019,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,AUT,Austria,2019,,0.28,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,CHE,Switzerland,2019,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,DEU,Germany,2019,,31.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,KOR,Korea,2019,,3.57,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,AUS,Australia,2019,,7.61,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,IRL,Ireland,2019,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,CAN,Canada,2019,,12.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,ISR,Israel,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,PRT,Portugal,2019,,8.96,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,KOR,Korea,2019,,0.16,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORMAX,Total adult ICU occupancy rate (maximum),TXOCCUTX,% of available beds,CZE,Czechia,2019,,68.6,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,TUR,Türkiye,2019,,2.15,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,AUS,Australia,2019,,0.08,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,PRT,Portugal,2019,,0.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,TUR,Türkiye,2019,,0.16,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,CHE,Switzerland,2019,,75.74,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,TUR,Türkiye,2019,,0.26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,USA,United States,2019,,1.57,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,HUN,Hungary,2019,,18.71,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,PRT,Portugal,2019,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,HUN,Hungary,2019,,2.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,HUN,Hungary,2019,,11.27,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,FRA,France,2019,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,USA,United States,2019,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,TUR,Türkiye,2019,,48.38,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,ISR,Israel,2019,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,CRI,Costa Rica,2019,,1.44,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,USA,United States,2019,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,ISR,Israel,2019,,10.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2019,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,LVA,Latvia,2019,,11.08,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,ISR,Israel,2019,,20.94,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,CAN,Canada,2019,,0.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,AUS,Australia,2019,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,LTU,Lithuania,2019,,20.61,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,AUT,Austria,2019,,0.22,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,ISR,Israel,2019,,1.78,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,USA,United States,2019,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,ITA,Italy,2019,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,CHE,Switzerland,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,ESP,Spain,2019,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,LTU,Lithuania,2019,,0.24,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,FRA,France,2019,,27.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,IRL,Ireland,2019,,5.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,FIN,Finland,2019,,64.5,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,FRA,France,2019,,0.32,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,CZE,Czechia,2019,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,ESP,Spain,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,AUT,Austria,2019,,13.04,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,CHE,Switzerland,2019,,7.66,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,AUS,Australia,2019,,8.11,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,FRA,France,2016,,31.39,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,LTU,Lithuania,2016,,62.13,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,FRA,France,2016,,1.63,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,FRA,France,2016,,0.16,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,MEX,Mexico,2016,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOALLNB,Per 100 000 population,ISR,Israel,2016,,9.6,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,ISR,Israel,2016,,9.99,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,FRA,France,2016,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,CAN,Canada,2016,,16.77,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,AUS,Australia,2016,,0.45,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,ISR,Israel,2016,,0.21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,TUR,Türkiye,2016,,0.26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,ISR,Israel,2016,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,PRT,Portugal,2016,,2.47,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,DEU,Germany,2016,,0.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOINPNB,Per 1 000 population,ISR,Israel,2016,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,DEU,Germany,2016,,30.06,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,NLD,Netherlands,2016,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,HUN,Hungary,2016,,11.47,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,TUR,Türkiye,2016,,21.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,AUT,Austria,2016,,3.18,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,CHE,Switzerland,2016,,0.08,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,JPN,Japan,2016,,9.47,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,TUR,Türkiye,2016,,71.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,LTU,Lithuania,2016,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,CHE,Switzerland,2016,,1.49,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,JPN,Japan,2016,,0.13,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOALLNB,Per 100 000 population,FIN,Finland,2016,,5.46,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,ISR,Israel,2016,,74.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,DEU,Germany,2016,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,NLD,Netherlands,2016,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,AUS,Australia,2016,,68.9,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,TUR,Türkiye,2016,,26.38,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,TUR,Türkiye,2016,,0.42,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,NLD,Netherlands,2016,,73,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,ESP,Spain,2016,,10.26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,ESP,Spain,2016,,1.64,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,AUT,Austria,2016,,2.64,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,AUT,Austria,2016,,27.71,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,LVA,Latvia,2016,,70.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,AUT,Austria,2016,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,AUT,Austria,2016,,0.13,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,LTU,Lithuania,2016,,0.21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,LVA,Latvia,2016,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,ISR,Israel,2016,,9.48,,A,,,,,,,
